model,scope,k,aic,rmse_to_llm,r2_to_llm,r2_to_truth,rmse_vs_truth,bias_vs_truth,aic_weight,base,LLM_model,w_img,rebased_RMSE
Combo_Oracle,overall,0.0,-884.856496801399,0.0523647483118989,0.9399962026436312,0.9514724192648985,0.0463807694869043,-1.3322676295501878e-17,0.011793774730291,base_2,anthropic_claude-3.7-sonnet,0.2574974674468942,1.032057808906201
Equal,overall,0.0,-880.0952856201399,0.0532024435529045,0.9380610478404218,0.9420741974031596,0.0506733549971448,-0.0037606666666666,0.001090859847742,base_2,anthropic_claude-3.7-sonnet,0.5,1.1275757670007123
LLM(Combined),overall,,,0.0,1.0,0.9544403276237116,0.0449400887107862,-0.0167273333333333,,base_2,anthropic_claude-3.7-sonnet,,1.0
Combo_Oracle,overall,0.0,-685.9532374608649,0.1016204188004503,0.1700518214973161,0.5695268795355151,0.1381391083514974,-2.753353101070388e-16,0.825025708335322,base_2,gemma-3-4b-it,0.657059388074041,0.7615119760419006
Combo_NonOracle,overall,0.0,-682.1304765160202,0.1029236060164565,0.1486287062749601,0.5673453008316982,0.1384887010119888,-0.0074307909546048,0.1220015897084355,base_2,gemma-3-4b-it,0.5711325202235,0.7634391565549175
Equal,overall,0.0,-679.6695109780145,0.1037713833385678,0.1345455253351926,0.5580719604637968,0.1399649869550715,-0.0116939999999999,0.0356429476724888,base_2,gemma-3-4b-it,0.5,0.7715773980647673
EmpiricalLinear,overall,2.0,-678.2272582158555,0.1028904076332564,0.1491778435078301,0.5687777641990173,0.1382592519081901,-0.0064064665884094,0.0173297542837536,base_2,gemma-3-4b-it,0.5882235830632465,0.7621742849155974
LLM(Combined),overall,,,0.0,1.0,0.2576776047897318,0.1814010976813536,0.0243393333333333,,base_2,gemma-3-4b-it,,1.0
Equal,overall,0.0,-725.3769193300891,0.0891064938454143,0.8281384549312323,0.7805310416218403,0.0986348027496643,-0.062186037037037,0.7599816032948257,base_5,google_gemini-2.5-flash-lite,0.5,0.7393579499145864
EmpiricalLinear,overall,2.0,-723.0717618808969,0.0886045082337042,0.8300693807341678,0.7605592228472517,0.1030250148747784,-0.0629916962644798,0.2400183796297307,base_5,google_gemini-2.5-flash-lite,0.5585965550762507,0.7722666002694994
Combo_NonOracle,overall,0.0,-690.1545925401498,0.100207192795957,0.7826509266382842,0.8200831432903147,0.0893057776828587,-0.0589992250222434,1.7075443688270102e-08,base_5,google_gemini-2.5-flash-lite,0.2682193669708144,0.6694283849353666
Combo_Oracle,overall,0.0,-634.2763553026695,0.1207232530630552,0.6845417714182536,0.8895429310885198,0.0699745938657816,2.575717417130363e-16,1.2547781624676428e-20,base_5,google_gemini-2.5-flash-lite,0.22612865636172863,0.524523503108908
LLM(Combined),overall,,,0.0,1.0,0.5985202837759819,0.1334060217531427,-0.061454,,base_5,google_gemini-2.5-flash-lite,,1.0
EmpiricalLinear,overall,2.0,-737.5247483913827,0.0694356253126329,0.8169240519719536,0.4591907589119801,0.1554369228533988,-0.1032907963478688,0.9998223397118092,base_5,meta-llama_llama-4-maverick,0.10160700152901296,1.0590964786080221
Combo_NonOracle,overall,0.0,-720.2538290945715,0.0749569663636231,0.7866510091286198,0.4318025099472126,0.1593242172598433,-0.1036797097544756,0.0001776602881906,base_5,meta-llama_llama-4-maverick,0.2742503979947682,1.0855832344032394
Equal,overall,0.0,-653.738165968993,0.0952189657813475,0.6557186399081267,0.3421421385922992,0.1714344792228561,-0.1041882553956834,6.3958406433982415e-19,base_5,meta-llama_llama-4-maverick,0.5,1.1680986082577798
Combo_Oracle,overall,0.0,-566.7671130104221,0.1301938712186273,0.3563531160707803,0.7608605615305263,0.1033612470936391,-1.7252386569714664e-16,8.324792971107181e-38,base_5,meta-llama_llama-4-maverick,0.10009876808054337,0.7042698144806535
LLM(Combined),overall,,,0.0,1.0,0.5178601195014969,0.1467637047171478,-0.1088397841726618,,base_5,meta-llama_llama-4-maverick,,1.0
Equal,overall,0.0,-753.4840101688768,0.08113722943261,0.8550018178230057,0.7223056659719009,0.1109499570677399,-0.0735473333333333,0.8695588910938892,base_5,openai_gpt-4o-2024-08-06,0.5,1.1431686425034029
EmpiricalLinear,overall,2.0,-749.689881710816,0.0810815690444958,0.855200687981752,0.7226730282241739,0.110876544847857,-0.0740513476659227,0.1304411063168106,base_5,openai_gpt-4o-2024-08-06,0.47867959676017613,1.142412242501414
Combo_NonOracle,overall,0.0,-714.2197807489333,0.0924827995509859,0.8116159430539518,0.6804560210922554,0.1190169861563677,-0.0815128076898149,2.5892853456895006e-09,base_5,openai_gpt-4o-2024-08-06,0.16305100014883148,1.226286968422643
Combo_Oracle,overall,0.0,-690.056394611653,0.1002399986272853,0.778688330762774,0.8560790783009076,0.0798740296218436,1.4802973661668754e-17,1.4661124497327614e-14,base_5,openai_gpt-4o-2024-08-06,0.44051032276348195,0.8229790116847997
LLM(Combined),overall,,,0.0,1.0,0.7875061268869754,0.0970547589765695,-0.060194,,base_5,openai_gpt-4o-2024-08-06,,1.0
EmpiricalLinear,overall,2.0,-704.2283673334455,0.094348375558577,0.7862673111127951,0.6629004759842535,0.122242633894952,-0.0372864395489296,0.843167492553434,base_5,qwen_qwen2.5-vl-32b-instruct,0.01056908766564815,1.0205326892365734
Combo_NonOracle,overall,0.0,-700.8643923595665,0.0966929639066844,0.7755126667878547,0.6921094005656347,0.1168266285531949,-0.0342894823846062,0.1568324656196454,base_5,qwen_qwen2.5-vl-32b-instruct,0.113557306370918,0.9753176090290184
Combo_Oracle,overall,0.0,-670.5900952937086,0.1069600030482583,0.7253086975793659,0.7110219888091535,0.1131816518688085,-1.7763568394002505e-17,4.1826920472102636e-08,base_5,qwen_qwen2.5-vl-32b-instruct,0.21442550107562677,0.9448878175610267
Equal,overall,0.0,-594.3596793010646,0.137903801011188,0.5433803796035828,0.6215292091790021,0.1295268527114487,-0.0230439999999999,1.1701226369865543e-24,base_5,qwen_qwen2.5-vl-32b-instruct,0.5,1.08134439772917
LLM(Combined),overall,,,0.0,1.0,0.6763286207216386,0.1197831634245814,-0.039594,,base_5,qwen_qwen2.5-vl-32b-instruct,,1.0
Equal,overall,0.0,-837.0976169368871,0.0614012313222235,0.91096875736807,0.9480012602791572,0.0480109211053089,-0.023828753150351,0.8633663123074085,base_5,GPT-5 Mini,0.5,0.5991494902957143
EmpiricalLinear,overall,2.0,-833.4105431700496,0.0613372178603991,0.9111542985077984,0.9422340046696288,0.0506034072111494,-0.0246658153703775,0.1366335031165873,base_5,GPT-5 Mini,0.5351748783112682,0.6315022694791427
Combo_NonOracle,overall,0.0,-806.3810403433021,0.0680211358176924,0.8907362672527649,0.9850882056971328,0.0257103850768057,-0.015884879602091,1.8457600429492402e-07,base_5,GPT-5 Mini,0.1661839721170422,0.32085125132855047
Combo_Oracle,overall,0.0,-760.1461648844358,0.0793552596760473,0.8512901593136126,0.995144791592446,0.0146705895760362,1.136128228533077e-16,1.6842230180462966e-17,base_5,GPT-5 Mini,0.0038879938966732597,0.18308076713503735
LLM(Combined),overall,,,0.0,1.0,0.855148689236669,0.0801317899504726,-0.0325225999999999,,base_5,GPT-5 Mini,,1.0
Combo_NonOracle,overall,0.0,-527.1000931969799,0.1725617197808468,0.2358657616637967,0.1346753390215258,0.1958543264586577,-0.1056457197779647,0.8108538346221051,base_5,microsoft_phi-4-multimodal-instruct,0.06889409556513168,0.8471600979050196
EmpiricalLinear,overall,2.0,-524.1889577340601,0.1719365339145974,0.2413926019511528,0.1716977163970393,0.1916187746028329,-0.1006549277499454,0.1891461653543814,base_5,microsoft_phi-4-multimodal-instruct,0.12061214766895936,0.8288393868452119
Equal,overall,0.0,-478.5722227065576,0.20285968570254,-0.0560202233399196,0.1461897219391231,0.1945469015601807,-0.0640439999999999,2.3509824580229398e-11,base_5,microsoft_phi-4-multimodal-instruct,0.5,0.8415048835167328
Combo_Oracle,overall,0.0,-460.9989096385707,0.2150976792059284,-0.1872773640528753,0.3712044131059142,0.1669545931894286,-6.513308411134252e-17,3.591310386318896e-15,base_5,microsoft_phi-4-multimodal-instruct,0.1903200323805799,0.7221554512961174
LLM(Combined),overall,,,0.0,1.0,-0.2057245316497804,0.2311892721847909,-0.134394,,base_5,microsoft_phi-4-multimodal-instruct,,1.0
Equal,overall,0.0,-771.4346873966572,0.0764247289310002,0.9110157366263864,0.7867171068227821,0.0972347811021673,-0.0539385238095238,0.8598201841427855,base_5,mistralai_mistral-small-3.2-24b-instruct,0.5,0.8410590884670377
EmpiricalLinear,overall,2.0,-767.807092060686,0.0763299180381865,0.9112363836445304,0.784981365939385,0.0976296378864908,-0.052464596578192,0.1401797617112703,base_5,mistralai_mistral-small-3.2-24b-instruct,0.5189234208966148,0.8444745112543757
Combo_NonOracle,overall,0.0,-738.2735858653443,0.0853570738270292,0.8889996284821667,0.7727602180341355,0.1003658139812994,-0.06726125841598,5.414594421078025e-08,base_5,mistralai_mistral-small-3.2-24b-instruct,0.32895240070700055,0.868141821923456
Combo_Oracle,overall,0.0,-633.084893070215,0.1212036637389292,0.7761913377712824,0.8755395596972848,0.0742778450879299,-8.881784197001254e-18,7.800662919719028e-31,base_5,mistralai_mistral-small-3.2-24b-instruct,0.5059944140897021,0.6424867313405994
LLM(Combined),overall,,,0.0,1.0,0.6984891069868729,0.1156099285240386,-0.0657273333333333,,base_5,mistralai_mistral-small-3.2-24b-instruct,,1.0
Combo_NonOracle,overall,0.0,-845.5993055978566,0.0596856084500117,0.9244087824335818,0.9345416911483848,0.053867400686517,-0.0046690645829927,0.6865245989660407,base_5,anthropic_claude-3.7-sonnet,0.26285340081041975,0.9169691851586345
EmpiricalLinear,overall,2.0,-844.0247857941351,0.0592049997084818,0.9256212532772532,0.9317505997309516,0.0550038449164331,-0.0043693601821135,0.3124305345852914,base_5,anthropic_claude-3.7-sonnet,0.3289646657102563,0.9363145466612034
Equal,overall,0.0,-832.4919194526165,0.0623511560972743,0.91750623778178,0.9125678689089765,0.0622557058161472,-0.0035939999999999,0.0009781903307921,base_5,anthropic_claude-3.7-sonnet,0.5,1.0597608777510017
Combo_Oracle,overall,0.0,-827.1202045978259,0.0634776534759963,0.9144984834356372,0.9332042376407385,0.054414931232,1.8355687340469255e-16,6.667611787568082e-05,base_5,anthropic_claude-3.7-sonnet,0.20726785730275735,0.9262896393060848
LLM(Combined),overall,,,0.0,1.0,0.9221505949160996,0.0587450500609767,-0.0161273333333333,,base_5,anthropic_claude-3.7-sonnet,,1.0
Combo_NonOracle,overall,0.0,-553.2739731806565,0.1581444256178127,-0.1629834535340923,0.1806939823655038,0.1905753392411557,-0.0473092759332779,0.830147428668392,base_5,gemma-3-4b-it,0.15543124820755053,0.8076824982051546
EmpiricalLinear,overall,2.0,-549.473465440467,0.1580392986122458,-0.1614377736173402,0.1808293686157817,0.1905595927764701,-0.047978919087859,0.1241324871303689,base_5,gemma-3-4b-it,0.1283907403502699,0.807615762687402
Combo_Oracle,overall,0.0,-547.4758399257718,0.1612306280836544,-0.2088178127178372,0.2265539250315138,0.1851648932508336,0.0,0.0457200385671174,base_5,gemma-3-4b-it,0.018436542457175614,0.784752340760504
Equal,overall,0.0,-519.8410568827426,0.1767880851104989,-0.4533551131549258,0.0476593426527138,0.205465917591828,-0.0387762222222222,4.56341216696611e-08,base_5,gemma-3-4b-it,0.5,0.870790660939535
LLM(Combined),overall,,,0.0,1.0,-0.2559281661937995,0.2359532856842328,-0.0527317777777777,,base_5,gemma-3-4b-it,,1.0
Equal,overall,0.0,-1344.564897784785,0.1063583212541454,0.7538423819353329,0.7786281587183275,0.0989402247150604,-0.063383,0.8732468710225304,base_7,google_gemini-2.5-flash-lite,0.5,0.6673846112221842
EmpiricalLinear,overall,2.0,-1340.704722484148,0.1063335382748257,0.7539570849192222,0.7813824931010926,0.0983227852066233,-0.0636826629078765,0.1267391009509523,base_7,google_gemini-2.5-flash-lite,0.48628963361858324,0.6632197770763326
Combo_NonOracle,overall,0.0,-1322.487065070912,0.1103448178414579,0.7350437202457445,0.7955651968213452,0.0950799883755746,-0.0675306400630622,1.402802651726126e-05,base_7,google_gemini-2.5-flash-lite,0.31023455560184765,0.6413460375675064
Combo_Oracle,overall,0.0,-1150.8444724822084,0.1468895814833649,0.5304819206159201,0.8893242964910995,0.0699580747798399,1.4951003398285442e-16,7.503798575154646e-43,base_7,google_gemini-2.5-flash-lite,0.24779686572466395,0.4718904032536433
LLM(Combined),overall,,,0.0,1.0,0.5029844224137932,0.1482506834160751,-0.098118,,base_7,google_gemini-2.5-flash-lite,,1.0
Combo_NonOracle,overall,0.0,-1375.0938167447391,0.0926380748522306,0.62241678008495,0.5256415621076201,0.145698634148651,-0.0548708309203989,0.6803779368864782,base_7,meta-llama_llama-4-maverick,0.25856191555813074,1.0411639217876016
EmpiricalLinear,overall,2.0,-1373.5827983681668,0.0922400147686459,0.6256547120405989,0.5134243175629274,0.14756296249545,-0.058087527890619,0.3196220631128613,base_7,meta-llama_llama-4-maverick,0.19909253068136404,1.0544864311192446
Equal,overall,0.0,-1319.7722885148864,0.1019428354299689,0.5427570048505357,0.541460713794866,0.1432486179682966,-0.0418114532871972,6.604394417658059e-13,base_7,meta-llama_llama-4-maverick,0.5,1.0236560812392934
Combo_Oracle,overall,0.0,-1228.3191557699056,0.1194186793615244,0.3725513758642117,0.6211102310826588,0.1302142771825186,1.352243960789118e-16,9.141922803543072e-33,base_7,meta-llama_llama-4-maverick,0.3276992021765946,0.9305125493885361
LLM(Combined),overall,,,0.0,1.0,0.5624089720043366,0.1399382278810595,-0.0770484775086505,,base_7,meta-llama_llama-4-maverick,,1.0
EmpiricalLinear,overall,2.0,-1524.2176307230466,0.0750050845160977,0.8729088507879973,0.7571107607417377,0.103997568352816,-0.0897352870180499,0.9994063240657164,base_7,openai_gpt-4o-2024-08-06,0.6666918344112066,1.3587803778803116
Equal,overall,0.0,-1509.3604645218322,0.0774410656181059,0.8645195788310278,0.7384968967162808,0.1079089510825159,-0.0939336610169491,0.000593675934176,base_7,openai_gpt-4o-2024-08-06,0.5,1.409884554522844
Combo_Oracle,overall,0.0,-1464.4943200236069,0.0835597141810259,0.8422651021545304,0.93495082067315,0.053819537139964,-6.322626038543265e-17,1.0739645702764457e-13,base_7,openai_gpt-4o-2024-08-06,0.5980945851006624,0.7031792393865485
Combo_NonOracle,overall,0.0,-1451.6577107784856,0.0853976413007496,0.8352499145983743,0.697906259575388,0.1159818176791121,-0.0986304371170696,1.7520870255437914e-16,base_7,openai_gpt-4o-2024-08-06,0.3135196568592817,1.5153606045732326
LLM(Combined),overall,,,0.0,1.0,0.8684442782972527,0.0765374375769626,-0.0522556949152542,,base_7,openai_gpt-4o-2024-08-06,,1.0
Equal,overall,0.0,-1428.0689745130444,0.0925399387314291,0.8544065638661529,0.7700592490267225,0.1008369442569702,-0.0534942499999999,0.8683563223564813,base_7,qwen_qwen2.5-vl-32b-instruct,0.5,0.8396402800496303
EmpiricalLinear,overall,2.0,-1424.295942095519,0.0925049394079752,0.8545166721766303,0.7729509358576847,0.1002008860272439,-0.0533282200919177,0.1316419755644425,base_7,qwen_qwen2.5-vl-32b-instruct,0.4867397078403508,0.8343440058113484
Combo_NonOracle,overall,0.0,-1401.783960654553,0.0966840724409654,0.8410746228233199,0.7854034462056223,0.0974143810371612,-0.0514937486950134,1.7020790761389262e-06,base_7,qwen_qwen2.5-vl-32b-instruct,0.340226185292257,0.8111415788886284
Combo_Oracle,overall,0.0,-1323.5599349279669,0.1101476847608433,0.7937309223640445,0.8676289942037272,0.0765082270640729,4.1448326252672507e-17,1.757309958954823e-23,base_7,qwen_qwen2.5-vl-32b-instruct,0.767209607513054,0.6370620378427266
LLM(Combined),overall,,,0.0,1.0,0.6738409632910973,0.1200954106811191,-0.0472713333333333,,base_7,qwen_qwen2.5-vl-32b-instruct,,1.0
EmpiricalLinear,overall,2.0,-1658.47974689404,0.0626119215892811,0.9241755881241652,0.9807900773547734,0.0291457014361392,-0.0097188248113923,0.9880047369377598,base_7,GPT-5 Mini,0.23494205353965367,0.42508172403947625
Combo_NonOracle,overall,0.0,-1649.6573944315187,0.0639643750248162,0.9208645079917054,0.988917650068828,0.0221374520384974,-0.0100594174177682,0.0119952562717808,base_7,GPT-5 Mini,0.09130899664710927,0.3228684099088961
Equal,overall,0.0,-1620.888357726473,0.0671060821312419,0.9128998800392494,0.9454643178115923,0.0491079809590135,-0.0090903011360027,6.790356652881007e-09,base_7,GPT-5 Mini,0.5,0.7162258645891226
Combo_Oracle,overall,0.0,-1598.688423640502,0.0696355054340051,0.9062100186721618,0.9927388654524344,0.0179190072772264,-2.4794980883295162e-17,1.0262145063154433e-13,base_7,GPT-5 Mini,0.024451400162622323,0.2613435989238046
LLM(Combined),overall,,,0.0,1.0,0.8936883767352887,0.0685649365471956,-0.0363075712233108,,base_7,GPT-5 Mini,,1.0
EmpiricalLinear,overall,2.0,-1095.984121054665,0.1598839773354699,0.2384729396554908,0.0842609368799091,0.2012322457616517,-0.1065965699231526,0.6048912877042814,base_7,microsoft_phi-4-multimodal-instruct,0.152740903200773,0.8962534044678893
Combo_NonOracle,overall,0.0,-1095.1323454464589,0.1611820873464848,0.2260569495555254,0.0430010411311113,0.2057156993041106,-0.1148947513511352,0.3951087122957186,base_7,microsoft_phi-4-multimodal-instruct,0.08531636472281358,0.9162219263416743
Equal,overall,0.0,-992.1617894393532,0.1913592012281508,-0.0908728988280458,-0.0017864103833946,0.2104743959229254,-0.0638581388888888,1.7256172358482162e-23,base_7,microsoft_phi-4-multimodal-instruct,0.5,0.9374163329801325
Combo_Oracle,overall,0.0,-961.2848673965328,0.2014646301669657,-0.2091302189855113,0.3261423961950983,0.172621851477244,-1.5395092608135502e-16,3.404913154237773e-30,base_7,microsoft_phi-4-multimodal-instruct,0.1021140028189654,0.7688276870660135
LLM(Combined),overall,,,0.0,1.0,-0.1400137873874227,0.2245260601058742,-0.1214046666666666,,base_7,microsoft_phi-4-multimodal-instruct,,1.0
EmpiricalLinear,overall,2.0,-1418.9556319113372,0.0933319561701547,0.84548893351954,0.5681878586895375,0.1381844353826739,-0.103580491394003,0.9986367178579676,base_7,mistralai_mistral-small-3.2-24b-instruct,0.13311306590662636,0.9353010665784851
Combo_NonOracle,overall,0.0,-1405.7626400419863,0.0960450685651812,0.8363752503211764,0.5194180709101344,0.1457791527753407,-0.1093718223700044,0.0013632821420323,base_7,mistralai_mistral-small-3.2-24b-instruct,0.04508553929161924,0.9867058956249125
Equal,overall,0.0,-1211.341422717928,0.1328011514759316,0.6871742210346725,0.5211908594162169,0.1455100265731998,-0.0794429999999999,8.25191643700694e-46,base_7,mistralai_mistral-small-3.2-24b-instruct,0.5,0.9848843154794386
Combo_Oracle,overall,0.0,-1108.0674913121668,0.1577444197482584,0.5586258815863038,0.7969336534629434,0.0947612282856898,1.4210854715202004e-16,3.0967457800653334e-68,base_7,mistralai_mistral-small-3.2-24b-instruct,0.21844314947179677,0.6413911786841211
LLM(Combined),overall,,,0.0,1.0,0.506380861097407,0.1477432671900821,-0.118488,,base_7,mistralai_mistral-small-3.2-24b-instruct,,1.0
Combo_Oracle,overall,0.0,-1694.3835154956453,0.0593696262510929,0.919531309602378,0.9475599285489118,0.0481552166516331,4.2336504672372638e-16,0.9821384116645572,base_7,anthropic_claude-3.7-sonnet,0.06894006048417378,0.9425907436712934
EmpiricalLinear,overall,2.0,-1686.2746941421117,0.0597775868346971,0.918421622862876,0.946900438370826,0.0484570723422006,-0.0079215798137075,0.0170358776536161,base_7,anthropic_claude-3.7-sonnet,0.08299077593341207,0.9484992702990886
Combo_NonOracle,overall,0.0,-1680.2210293394166,0.0607876653959951,0.9156414255708892,0.9438526463943868,0.0498283320026347,-0.0119870866452932,0.0008257106818267,base_7,anthropic_claude-3.7-sonnet,0.02782786098652283,0.9753403220681122
Equal,overall,0.0,-1365.9785617006,0.1026293898776888,0.7595405786502045,0.7917415651465503,0.0959650300890902,0.022812,4.785673494636418e-72,base_7,anthropic_claude-3.7-sonnet,0.5,1.8784205610057394
LLM(Combined),overall,,,0.0,1.0,0.9409775906963188,0.0510881493107746,-0.0038046666666666,,base_7,anthropic_claude-3.7-sonnet,,1.0
Combo_Oracle,overall,0.0,-1237.000368766588,0.1272416453246962,-0.1342930804808091,0.1434176042424598,0.1946239470853606,4.144832625267251e-16,0.9999986938891334,base_7,gemma-3-4b-it,0.09780983311408306,0.85805497641208
EmpiricalLinear,overall,2.0,-1209.8036366990218,0.1322572933984795,-0.2254793340200611,0.1344210877916879,0.1956433260136573,-0.0050971610224041,1.2425220410033688e-06,base_7,gemma-3-4b-it,0.35970641627635475,0.8625491980912393
Equal,overall,0.0,-1203.8584077895996,0.1344677776957901,-0.2667857965787319,0.0939467154741896,0.2001651992730005,-0.0010379999999999,6.357905182948944e-08,base_7,gemma-3-4b-it,0.5,0.8824851613218196
Combo_NonOracle,overall,0.0,-1186.2977409388018,0.1384615095187416,-0.3431510452329311,0.1422484989998814,0.1947567179039818,-0.0119482969095435,9.773805470754031e-12,base_7,gemma-3-4b-it,0.12291600543051981,0.8586403342950452
LLM(Combined),overall,,,0.0,1.0,-0.1634264038299353,0.2268199036606865,-0.0073882222333333,,base_7,gemma-3-4b-it,,1.0
Equal,overall,0.0,-734.5240219592129,0.0864306080043406,0.8366789584532754,0.7816581025652682,0.0983812121630276,-0.0643606666666666,0.6677876159574204,base_6,google_gemini-2.5-flash-lite,0.5,0.8203170888425293
EmpiricalLinear,overall,2.0,-732.0135723496825,0.086002529139128,0.8382927651784396,0.7522974676189007,0.1047873487947749,-0.0685873904258619,0.1903273297525088,base_6,google_gemini-2.5-flash-lite,0.5571693925950673,0.8737324029756207
Combo_NonOracle,overall,0.0,-731.426116099549,0.0873277450659669,0.8332708650047037,0.6923852862026839,0.1167742755222075,-0.0760434608252557,0.1418850542900707,base_6,google_gemini-2.5-flash-lite,0.6580179552559393,0.9736811698288061
Combo_Oracle,overall,0.0,-630.7347772722012,0.1221568679144654,0.6737558127080325,0.922202069623988,0.0587256254789357,-7.956598343146954e-17,1.9368243506346393e-23,base_6,google_gemini-2.5-flash-lite,0.10076613623030924,0.48966294553790035
LLM(Combined),overall,,,0.0,1.0,0.6755307369799769,0.1199307115518511,-0.0643939999999999,,base_6,google_gemini-2.5-flash-lite,,1.0
Combo_NonOracle,overall,0.0,-756.0156885467247,0.0633436036852413,0.8348678854130571,0.5237877490775602,0.1484011632158982,-0.1073337297210762,0.8508151787072942,base_6,meta-llama_llama-4-maverick,0.1714719452410313,0.9940592057003784
EmpiricalLinear,overall,2.0,-752.5336705955119,0.0632239691757664,0.8354910531102301,0.5152112819662127,0.1497315345028481,-0.109263795109126,0.1491848212092897,base_6,meta-llama_llama-4-maverick,0.1363098497406551,1.0029706441024349
Equal,overall,0.0,-709.9244478402593,0.0749476703084994,0.768824245789084,0.5722788234610298,0.1406427661880336,-0.0893006569343065,8.341602251439599e-11,base_6,meta-llama_llama-4-maverick,0.5,0.9420898961619674
Combo_Oracle,overall,0.0,-544.5197994559811,0.1370652021613149,0.2268203235694046,0.8754220606030071,0.075902764651344,-2.0016429714044792e-16,1.0094537844115546e-46,base_6,meta-llama_llama-4-maverick,0.10800781661510048,0.5084316073049125
LLM(Combined),overall,,,0.0,1.0,0.5180787677222343,0.1492880528291472,-0.1106145255474452,,base_6,meta-llama_llama-4-maverick,,1.0
EmpiricalLinear,overall,2.0,-872.0036058557342,0.0539330390379957,0.9275393188278148,0.5583894541330774,0.1399147005084654,-0.1165445733399236,0.5183845583467038,base_6,openai_gpt-4o-2024-08-06,0.60027944644495,1.1275013613343052
Equal,overall,0.0,-871.8555622108033,0.054683940360341,0.9255075550335669,0.5288571496393158,0.1445173308176796,-0.1199273333333333,0.4813985604429194,base_6,openai_gpt-4o-2024-08-06,0.5,1.1645916164718884
Combo_NonOracle,overall,0.0,-856.445360154928,0.0575663048707237,0.9174476703701642,0.4875337410872977,0.1507218678003267,-0.1240836070272687,0.0002168812103766,base_6,openai_gpt-4o-2024-08-06,0.3767903055157489,1.2145908221948094
Combo_Oracle,overall,0.0,-650.750292762245,0.1142726930607524,0.6747048772409114,0.8802097482217509,0.0728709393793561,-2.7385501274087196e-16,4.678488503546382e-49,base_6,openai_gpt-4o-2024-08-06,0.9174267259429693,0.5872298125454122
LLM(Combined),overall,,,0.0,1.0,0.6526196197856171,0.1240927109328612,-0.096994,,base_6,openai_gpt-4o-2024-08-06,,1.0
Equal,overall,0.0,-737.1377740047674,0.0856808516141928,0.8742536610170634,0.8162505827342192,0.0902519542170694,-0.0456106666666666,0.827410501768388,base_6,qwen_qwen2.5-vl-32b-instruct,0.5,0.7022255928182178
EmpiricalLinear,overall,2.0,-734.0030038941658,0.085434095507249,0.8749769030495704,0.8244117385073999,0.0882249393812077,-0.0461750658535232,0.172589491135576,base_6,qwen_qwen2.5-vl-32b-instruct,0.46358714923505817,0.6864539487899816
Combo_NonOracle,overall,0.0,-699.989223627466,0.0969754512753166,0.8389163657264483,0.827821203216678,0.08736419176619,-0.05016035417829,7.096035982102593e-09,base_6,qwen_qwen2.5-vl-32b-instruct,0.2064717734436526,0.6797567087194905
Combo_Oracle,overall,0.0,-651.0336130121975,0.1141648247776738,0.7767495054217559,0.8901350988735878,0.0697867725417504,-1.831867990631508e-16,1.661269282263677e-19,base_6,qwen_qwen2.5-vl-32b-instruct,0.5153081905727329,0.5429916520271011
LLM(Combined),overall,,,0.0,1.0,0.6273744211913698,0.1285227356281111,-0.0674939999999999,,base_6,qwen_qwen2.5-vl-32b-instruct,,1.0
Equal,overall,0.0,-827.6678601377116,0.0633618795532192,0.9229044213303984,0.9490263333437804,0.0475353358274079,-0.0195458213179999,0.7988662625804661,base_6,GPT-5 Mini,0.5,0.7242815348386621
EmpiricalLinear,overall,2.0,-824.8771923514087,0.0631069751316684,0.923523483583049,0.9548324358868472,0.0447462828980319,-0.0193537184224304,0.1979193565552471,base_6,GPT-5 Mini,0.4351666089841542,0.681785578908758
Combo_NonOracle,overall,0.0,-816.636742527183,0.0657350851681123,0.917021070210443,0.9307336354323924,0.0554121276961585,-0.0199763080875264,0.0032143808114167,base_6,GPT-5 Mini,0.6452862903138887,0.84429783019034
Combo_Oracle,overall,0.0,-780.7906092417062,0.0740780979770127,0.8946212566718429,0.9709840762604184,0.0358642563211512,3.219646771412954e-17,5.2869887358057025e-11,base_6,GPT-5 Mini,0.20604794996270923,0.5464528263446802
LLM(Combined),overall,,,0.0,1.0,0.9028302583487824,0.0656310199016694,-0.0366473333333333,,base_6,GPT-5 Mini,,1.0
Combo_NonOracle,overall,0.0,-490.0816736361642,0.1952244066404918,0.0439884487753788,0.3241048119445088,0.1730945150986809,-0.1050584668095002,0.8391757354681038,base_6,microsoft_phi-4-multimodal-instruct,0.14521450428232444,0.7673478127896227
EmpiricalLinear,overall,2.0,-486.7760634354812,0.1947730564084887,0.0484038519817968,0.3358537932685566,0.1715834822317302,-0.1038729107388253,0.1607121766512217,base_6,microsoft_phi-4-multimodal-instruct,0.2013133719798718,0.7606492310070235
Equal,overall,0.0,-472.2398892172373,0.2071871134988853,-0.0767636762951651,0.2647000013664784,0.1805410283195115,-0.0975606666666666,0.000112087880652,base_6,microsoft_phi-4-multimodal-instruct,0.5,0.8003590588690018
Combo_Oracle,overall,0.0,-427.5793816807052,0.2404448317384777,-0.4501930177251245,0.5474489586091821,0.1416372263552273,-2.8421709430404013e-16,2.2472566103251577e-14,base_6,microsoft_phi-4-multimodal-instruct,0.22410918984978115,0.6278940484700581
LLM(Combined),overall,,,0.0,1.0,-0.1478756293207663,0.2255750420000699,-0.1580606666666666,,base_6,microsoft_phi-4-multimodal-instruct,,1.0
