exp_id,llm_model,range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
base_6_image,qwen_qwen2.5-vl-32b-instruct,long,44.95895480456448,0.049919526529704,,,0.2515205549977622,0.2352175513066983
base_6_image,GPT-5 Mini,short,53.85874470476742,0.0808570621395565,,,0.3539923703335921,0.2352175513066983
base_6_image,GPT-5 Mini,medium,30.52450428611912,0.0352833009807797,,-0.4171428571428576,0.0503069558129718,0.2352072173798542
base_6_image,GPT-5 Mini,long,43.367670798845985,0.0367199715115749,,,0.100056594069355,0.2352175513066983
base_6_image,microsoft_phi-4-multimodal-instruct,short,25.769809580631936,0.2712330714096782,,,-0.4115332186075451,0.2352175513066983
base_6_image,microsoft_phi-4-multimodal-instruct,medium,34.565809444851205,0.2070041735183021,,-0.0612244897959184,-0.1773210700613403,0.2352072173798542
base_6_image,microsoft_phi-4-multimodal-instruct,long,-18.985797580159872,0.3470202865397774,,,-0.6208716420125,0.2352175513066983
base_6_image,mistralai_mistral-small-3.2-24b-instruct,short,9.381283294070371,0.1348581679275693,,,0.2347190961042237,0.2352175513066983
base_6_image,mistralai_mistral-small-3.2-24b-instruct,medium,12.885471382803804,0.1530310331319624,,93.9999999999986,0.4328670434752791,0.2352072173798542
base_6_image,mistralai_mistral-small-3.2-24b-instruct,long,36.9378396360529,0.1259199393317121,,,0.1944306226786142,0.2352175513066983
base_6_image,anthropic_claude-3.7-sonnet,short,21.06642100303148,0.1462895676806676,,,0.1235766453094224,0.2352175513066983
base_6_image,anthropic_claude-3.7-sonnet,medium,40.20014169014586,0.0752161949201681,,2.130434782608688,-0.0410955536259086,0.2352072173798542
base_6_image,anthropic_claude-3.7-sonnet,long,39.80639630849981,0.0723284949166029,,,0.0288779896256462,0.2352175513066983
base_6_image,gemma-3-4b-it,short,7.712472775159077,0.2949190770345789,,,-0.122429105674328,0.2352175513066983
base_6_image,gemma-3-4b-it,medium,3.4308271004307,0.1075358395347374,,2.033333333333334,-0.1451501154195624,0.2352072173798542
base_6_image,gemma-3-4b-it,long,-4.391548010826636,0.0502711934408128,,,-0.1691600217438457,0.2352175513066983
base_2_text_image,google_gemini-2.5-flash-lite,short,29.756881907423853,0.13844683720675,,,0.2988015015374202,0.2352175513066983
base_2_text_image,google_gemini-2.5-flash-lite,medium,26.9864401242358,0.1322486158192068,,0.7664233576642334,0.7724449357861718,0.2352072173798542
base_2_text_image,google_gemini-2.5-flash-lite,long,30.98300031958305,0.0714824024239171,,,0.5394765076054746,0.2352175513066983
base_2_text_image,meta-llama_llama-4-maverick,short,,0.0679625852594521,,,0.3532016214136441,0.2553266768589525
base_2_text_image,meta-llama_llama-4-maverick,medium,,0.0794881502618127,,0.9074074074074084,0.4723700194638516,0.2553167230274631
base_2_text_image,meta-llama_llama-4-maverick,long,38.17752052211496,0.0772493617088288,,,0.3322344614889029,0.2352175513066983
base_2_text_image,openai_gpt-4o-2024-08-06,short,27.171020719414543,0.1924917446222302,,,0.4626392546877831,0.2352175513066983
base_2_text_image,openai_gpt-4o-2024-08-06,medium,41.825552156492094,0.060754941366067,,1.2500000000000009,0.2895918583435352,0.2352072173798542
base_2_text_image,openai_gpt-4o-2024-08-06,long,,0.0633444010653435,,,0.1985843354348807,0.2764154547860064
base_2_text_image,qwen_qwen2.5-vl-32b-instruct,short,18.51532622446793,0.1598023014326942,,,0.4833551288702036,0.2352175513066983
base_2_text_image,qwen_qwen2.5-vl-32b-instruct,medium,49.3208690434718,0.0954600657010615,,-0.0361445783132537,0.1483178718295912,0.2352072173798542
base_2_text_image,qwen_qwen2.5-vl-32b-instruct,long,49.25601489060793,0.0953504530333224,,,0.2303699810576674,0.2352175513066983
base_2_text_image,GPT-5 Mini,short,52.88961414218031,0.1255175085659047,,,0.3061781619485807,0.2352175513066983
base_2_text_image,GPT-5 Mini,medium,47.65541378057451,0.0532291088213044,,-2.374999999999967,0.2283544397816311,0.2352072173798542
base_2_text_image,GPT-5 Mini,long,49.62339844066122,0.0243689436663168,,,0.1469233587215643,0.2352175513066983
base_2_text_image,microsoft_phi-4-multimodal-instruct,short,32.92922682354792,0.1809691790940715,,,0.0314936431651119,0.2352175513066983
base_2_text_image,microsoft_phi-4-multimodal-instruct,medium,6.805440872677917,0.2068785021177233,,0.6363636363636361,-0.4477465432633532,0.2352072173798542
base_2_text_image,microsoft_phi-4-multimodal-instruct,long,45.29257737006468,0.2452365265047743,,,-0.5619006562188363,0.2352175513066983
base_2_text_image,mistralai_mistral-small-3.2-24b-instruct,short,19.850135860172536,0.2465735140850634,,,0.1721998214018865,0.2352175513066983
base_2_text_image,mistralai_mistral-small-3.2-24b-instruct,medium,48.30145912278007,0.1472154917322078,,1.1632653061224492,0.0810069463555504,0.2352072173798542
base_2_text_image,mistralai_mistral-small-3.2-24b-instruct,long,44.090750449017335,0.0799379702114864,,,0.4436296604643163,0.2352175513066983
base_2_text_image,anthropic_claude-3.7-sonnet,short,43.749348291330726,0.0833992477760115,,,-0.0212151153551045,0.2352175513066983
base_2_text_image,anthropic_claude-3.7-sonnet,medium,45.12268688914075,0.0375191864870576,,-0.6999999999999994,0.3518540258211954,0.2352072173798542
base_2_text_image,anthropic_claude-3.7-sonnet,long,39.78229748005445,0.0420926689197745,,,0.1129847641281583,0.2352175513066983
base_2_text_image,gemma-3-4b-it,short,12.123005859152707,0.0956583162344431,,,-0.5682598591223147,0.2352175513066983
base_2_text_image,gemma-3-4b-it,medium,-0.2407506566522921,0.0871734086482548,,1.0761904761904764,-0.1332967523739457,0.2352072173798542
base_2_text_image,gemma-3-4b-it,long,-12.135615610836076,0.1054707832662637,,,0.1122260694478849,0.2352175513066983
base_7_text_image,google_gemini-2.5-flash-lite,short,23.61383066532991,0.2262447310667703,1.6995371248022455,,0.194651098057293,0.099341070710358
