llm_model,model_pretty,ablation,ablation_pretty,modality,combo_model,prob,nrmse,w_img
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base,Base,text_image,EmpiricalLinear,5.921541362968715e-08,0.4356659331327523,0.5505903995429885
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base,Base,text_image,Bayes(range),2.9115430704188442e-08,0.34362337626758027,0.4680979683617448
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base,Base,text_image,Equal,1.959958739689935e-08,0.35488646171190286,0.5
meta-llama_llama-4-maverick,Llama 4 Maverick,base,Base,text_image,EmpiricalLinear,0.999999999982096,0.38599924575194583,0.8380466033372583
meta-llama_llama-4-maverick,Llama 4 Maverick,base,Base,text_image,Bayes(range),1.79040830240183e-11,0.4575721109588589,0.6427325353385039
meta-llama_llama-4-maverick,Llama 4 Maverick,base,Base,text_image,Equal,1.914794281006997e-22,0.5204989378946234,0.5
meta-llama_llama-4-maverick,Llama 4 Maverick,base,Base,text_image,Bayes(stimulus),2.6798480704327074e-37,0.608183403532597,0.5176676085515877
openai_gpt-4o-2024-08-06,GPT 4o,base,Base,text_image,Bayes(range),0.9987971507548612,0.29727125394546045,0.7237018274204118
openai_gpt-4o-2024-08-06,GPT 4o,base,Base,text_image,EmpiricalLinear,0.0012028492447074,0.29907858359010775,0.8132780212657902
openai_gpt-4o-2024-08-06,GPT 4o,base,Base,text_image,Bayes(stimulus),4.3138559806537543e-13,0.3785385838048147,0.6850501582259209
openai_gpt-4o-2024-08-06,GPT 4o,base,Base,text_image,Equal,5.638407455319386e-23,0.4643188685958942,0.5
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base,Base,text_image,EmpiricalLinear,0.9809432239997264,0.37499830266801176,0.9465329729275322
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base,Base,text_image,Bayes(range),0.0190487445767523,0.41334686367126544,0.7206853046116093
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base,Base,text_image,Bayes(stimulus),7.89893697904739e-06,0.47482595263963867,0.701463240614941
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base,Base,text_image,Equal,1.3248654240794445e-07,0.5117748921361123,0.5
openai_gpt-4.1-mini,GPT 4.1 mini,base,Base,text_image,EmpiricalLinear,0.9999999998863992,0.382905636775441,0.9303748088935601
openai_gpt-4.1-mini,GPT 4.1 mini,base,Base,text_image,Bayes(range),1.1360067168353784e-10,0.31832304287006485,0.5879477176894383
openai_gpt-4.1-mini,GPT 4.1 mini,base,Base,text_image,Equal,6.20609356960329e-17,0.3323915749362122,0.5
openai_gpt-4.1-mini,GPT 4.1 mini,base,Base,text_image,Bayes(stimulus),5.592963821711652e-17,0.31414271339137506,0.6352576600923233
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base,Base,text_image,Equal,0.8463745222665942,1.2465210677803489,0.5
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base,Base,text_image,EmpiricalLinear,0.1536254777334056,1.22986518318427,0.45093109236952456
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base,Base,text_image,Bayes(stimulus),2.4191971872483356e-16,2.348978230370198,0.4940015458817689
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base,Base,text_image,Bayes(range),2.7260207611148714e-21,0.5688973053732651,0.06451302822807603
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base,Base,text_image,EmpiricalLinear,1.0,0.4450121856496142,0.46614756604007507
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base,Base,text_image,Equal,1.1217005092463509e-18,0.8979175739161414,0.5
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base,Base,text_image,Bayes(range),6.042422087707236e-28,1.0410035348985107,0.45999667182321957
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base,Base,text_image,Bayes(stimulus),5.153329535712095e-31,1.1028102959725552,0.48528968409912476
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base,Base,text_image,EmpiricalLinear,0.9999991843677084,0.21961119544352595,0.6139626969953126
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base,Base,text_image,Bayes(range),8.15563764136308e-07,0.2036169360940179,0.6703662979869209
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base,Base,text_image,Equal,6.852766762885903e-11,0.22506218765051933,0.5
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base,Base,text_image,Bayes(stimulus),7.79321311995336e-21,0.2806500956857856,0.48543803489483833
gemma-3-4b-it,Gemma 3 4B it,base,Base,text_image,EmpiricalLinear,1.0,3.2009648823797106,-0.8399053824496894
gemma-3-4b-it,Gemma 3 4B it,base,Base,text_image,Equal,1.0449276886079723e-32,1.7844591750651464,0.5
gemma-3-4b-it,Gemma 3 4B it,base,Base,text_image,Bayes(stimulus),6.600152814765566e-51,1.451655959295581,0.33151055218326975
gemma-3-4b-it,Gemma 3 4B it,base,Base,text_image,Bayes(range),1.9111182329538946e-56,0.857446368111201,0.12375029339321543
