model,scope,k,aic,rmse_to_llm,r2_to_llm,r2_to_truth,rmse_vs_truth,bias_vs_truth,aic_weight,base,LLM_model,w_img,rebased_RMSE
Equal,overall,0.0,-218.3506316420195,0.482953241352963,0.9339018770466424,0.6342395476749592,1.2275261437813316,-0.8041899999999998,0.013772187928909,base_6,mistralai_mistral-small-3.2-24b-instruct,0.5,0.9206555791525138
Combo_Oracle,overall,0.0,15.592238271183351,1.0533484894759246,0.6855706268823833,0.8074269924125219,0.8906971940966351,2.486899575160351e-16,2.182499728227019e-53,base_6,mistralai_mistral-small-3.2-24b-instruct,0.8380400170470658,0.6680308563974943
LLM(Combined),overall,,,0.0,1.0,0.5684785711351714,1.3333174441969924,-0.8676233333333333,,base_6,mistralai_mistral-small-3.2-24b-instruct,,1.0
Equal,overall,0.0,-329.82162521528653,0.3330690619075869,0.9632379798936598,0.7021153279086783,1.1077874887961738,-0.8029566666666667,0.6105257193538344,base_6,anthropic_claude-3.7-sonnet,0.5,0.9500634586998239
Combo_NonOracle,overall,0.0,-328.40272011425327,0.3346481044530101,0.962888584517005,0.6960985805514674,1.1189192404667556,-0.8101232070562664,0.3003257955268483,base_6,anthropic_claude-3.7-sonnet,0.41588567617841077,0.9596102992270023
EmpiricalLinear,overall,2.0,-325.9735910766174,0.3329003875428492,0.9632752048477335,0.7007783583110565,1.110270698243337,-0.8046537969639291,0.0891484851193173,base_6,anthropic_claude-3.7-sonnet,0.4800806303138193,0.9521931149560177
Combo_Oracle,overall,0.0,-24.304331144908097,0.9221803776918024,0.7181860192969134,0.8735057079598469,0.7218847078098626,-2.0724163126336256e-16,2.7763006426219603e-67,base_6,anthropic_claude-3.7-sonnet,0.7365357342124774,0.6191045568041611
LLM(Combined),overall,,,0.0,1.0,0.6699779728513193,1.166014205316556,-0.8345566666666666,,base_6,anthropic_claude-3.7-sonnet,,1.0
EmpiricalLinear,overall,2.0,330.688278764778,2.9711851963287086,-0.6781705268015614,-4.109647886144415,4.588047063722271,3.660454633671326,0.9999998623632914,base_6,gemma-3-4b-it,0.8465350017385712,0.796007737257008
Equal,overall,0.0,362.2855748282636,3.345508107896318,-1.1276530866570496,-1.50319717929932,3.211292817594393,2.5964766666666668,1.376367086041515e-07,base_6,gemma-3-4b-it,0.5,0.5571464054096135
Combo_NonOracle,overall,0.0,450.0773114197106,4.4828441716515295,-2.8201809054515934,0.0980254548878636,1.9276559282307948,1.3377873916030416,1.1885046885514706e-26,base_6,gemma-3-4b-it,0.09004800508187225,0.3344405609466818
Combo_Oracle,overall,0.0,519.2550957146361,5.64545230368851,-5.058625793266682,0.5311857516520058,1.38973750743101,8.526512829121202e-16,1.1304097755175349e-41,base_6,gemma-3-4b-it,0.02565694906863695,0.24111387553506516
LLM(Combined),overall,,,0.0,1.0,-7.064109104376852,5.763822195412809,5.1016433333333335,,base_6,gemma-3-4b-it,,1.0
Combo_Oracle,overall,0.0,33.58466679276057,1.1401845150985397,0.6072972157550598,0.7022100927893187,1.106952972704846,1.3183898417423734e-15,0.857633032272612,base_1,google_gemini-2.5-flash-lite,0.39071276506244085,1.3959502824041528
Equal,overall,0.0,38.394367017664806,1.161808678197528,0.5922603595442109,0.7156593530758082,1.0816671918430474,-0.1762629224310927,0.0774262750742254,base_1,google_gemini-2.5-flash-lite,0.5,1.3640630263009534
EmpiricalLinear,overall,2.0,38.74609422004371,1.1453690855775824,0.603717752596781,0.7050109863047751,1.1017348940633147,-0.0620102654038348,0.0649399237843454,base_1,google_gemini-2.5-flash-lite,0.5954550399409735,1.3893698959443255
Combo_NonOracle,overall,0.0,61.43419979014786,1.2712203478666528,0.5118476605675767,0.6873538902063685,1.1342288723898055,-0.3855372321046578,7.688688170594929e-07,base_1,google_gemini-2.5-flash-lite,0.3251569100599216,1.430347226815448
LLM(Combined),overall,,,0.0,1.0,0.8471835619595943,0.7929744967696228,0.1077081862779752,,base_1,google_gemini-2.5-flash-lite,,1.0
Combo_Oracle,overall,0.0,-103.15473877711766,0.6552323831331787,0.8568336946734276,0.8301045452662461,0.8256663090056041,6.479334373222225e-16,0.9965201381440828,base_1,meta-llama_llama-4-maverick,0.6412438319624628,1.1564029547606056
EmpiricalLinear,overall,2.0,-91.84018527331604,0.6751721088314601,0.8479875712752415,0.7557374161227243,0.9900158715008054,-0.3914681384517119,0.0034798618559173,base_1,meta-llama_llama-4-maverick,0.9495619342964376,1.3865859204576758
Equal,overall,0.0,-5.352935222655205,0.9783006343387196,0.6808500495845307,0.6254657117810127,1.2259125051348083,-0.8744155737704917,5.768916827222909e-22,base_1,meta-llama_llama-4-maverick,0.5,1.7169755235904223
Combo_NonOracle,overall,0.0,35.18146446248104,1.1550993178575069,0.5550729954085994,0.5297301890157708,1.3736852457274622,-1.0308103455463271,9.102511207826691e-31,base_1,meta-llama_llama-4-maverick,0.3544165866271024,1.923941500027348
LLM(Combined),overall,,,0.0,1.0,0.8729533040995201,0.7139953297477786,-0.1813008196721311,,base_1,meta-llama_llama-4-maverick,,1.0
Combo_Oracle,overall,0.0,-169.65565619676775,0.5680653273179331,0.9056657570321786,0.934937839947949,0.5177219954694762,2.084258691562961e-15,0.7185940648967465,base_1,openai_gpt-4o-2024-08-06,0.8485519548768164,0.8008535995788862
EmpiricalLinear,overall,2.0,-167.7806594375914,0.5640557425119149,0.9069927391813176,0.9230628659107109,0.5629896099604966,-0.0771809472111661,0.2814059351032534,base_1,openai_gpt-4o-2024-08-06,0.9357605761739175,0.8708771495279448
Combo_NonOracle,overall,0.0,1.0308128884434815,1.0034419529236196,0.7056545594090096,0.7214563312005958,1.071220865421473,-0.8174686417526046,6.199944420483142e-38,base_1,openai_gpt-4o-2024-08-06,0.6321316956609137,1.6570497168829983
Equal,overall,0.0,82.80397357585161,1.3178653193706855,0.4922909992976606,0.5293085351073326,1.3925171071360904,-1.1396233333333334,1.0853543947513932e-55,base_1,openai_gpt-4o-2024-08-06,0.5,2.1540563226676075
LLM(Combined),overall,,,0.0,1.0,0.8985569697301287,0.646462718956012,-0.0422233333333333,,base_1,openai_gpt-4o-2024-08-06,,1.0
Combo_NonOracle,overall,0.0,6.239854859933484,1.0232058031816444,0.7427033303591699,0.7896225442070781,0.9468592463232076,-0.596828567531215,0.7981678934245268,base_1,qwen_qwen2.5-vl-32b-instruct,0.8569194339359522,0.694690978570444
EmpiricalLinear,overall,2.0,8.989620403707631,1.0185134809302472,0.7450577942626161,0.7823983738867923,0.9629791707666878,-0.5767952212383691,0.2018321065679865,base_1,qwen_qwen2.5-vl-32b-instruct,0.9153733085514223,0.7065178325929482
Equal,overall,0.0,57.04609394700932,1.2333428985949957,0.6261685366398069,0.7361907209681691,1.0603051204516,-0.719152205882353,7.407294526398657e-12,base_1,qwen_qwen2.5-vl-32b-instruct,0.5,0.777923862041839
Combo_Oracle,overall,0.0,66.11750699110738,1.2751694475509727,0.6003829835313572,0.8721320234210632,0.7381875590851474,1.5673736818237504e-15,7.940124263333556e-14,base_1,qwen_qwen2.5-vl-32b-instruct,0.728432723704463,0.5415928922706444
LLM(Combined),overall,,,0.0,1.0,0.5640708802536532,1.362993439574648,-0.7442044117647058,,base_1,qwen_qwen2.5-vl-32b-instruct,,1.0
Combo_Oracle,overall,0.0,-869.7207093181039,0.0550744688079615,0.9992626845846544,0.9997825586408612,0.0299297751772929,-3.8487731520338755e-17,0.9862953673201046,base_1,GPT-5 Mini,0.006834524322600661,0.64015297537761
EmpiricalLinear,overall,2.0,-861.1130710907273,0.0559268754470719,0.999239684589651,0.9997702421850628,0.0307657512081728,0.0033165012033334,0.0133315946705117,base_1,GPT-5 Mini,0.0,0.6580332481274748
Combo_NonOracle,overall,0.0,-853.9606476508696,0.058045070517414,0.9991810010101768,0.9997541774421,0.0318231557444617,0.0044477140729452,0.0003730380093835,base_1,GPT-5 Mini,0.030255334171755747,0.6806495443099022
Equal,overall,0.0,-472.86059452634,0.2067588828556089,0.9896084332004218,0.9908556153757,0.1940928870137862,0.0220109380783333,6.5603652944656635e-87,base_1,GPT-5 Mini,0.5,4.151355577698116
LLM(Combined),overall,,,0.0,1.0,0.9994693909937086,0.0467540983616269,-0.0084171902266666,,base_1,GPT-5 Mini,,1.0
EmpiricalLinear,overall,2.0,301.7422309656492,2.6979011077912043,0.4427062672472418,-1.6506799724496908,3.3045400970806247,1.753782472890391,0.9999995929276492,base_1,microsoft_phi-4-multimodal-instruct,0.7491279392337403,0.825317274662918
Equal,overall,0.0,331.1707799532521,3.0159129887455585,0.3035824267263124,-0.0962524644444535,2.125140602549433,0.7446531,4.070723509363966e-07,base_1,microsoft_phi-4-multimodal-instruct,0.5,0.5307592581252366
Combo_Oracle,overall,0.0,420.54642864216027,4.062592955740679,-0.2636847032454577,0.7878739867926764,0.9348228996441292,-2.2500519965736505e-15,1.592194371335956e-26,base_1,microsoft_phi-4-multimodal-instruct,0.021488543036123055,0.23347439134068268
Combo_NonOracle,overall,0.0,465.9630260805814,4.726618712510318,-0.710540046342653,0.4384348884482405,1.5210112868936945,-1.1516253768760696,2.187294480899417e-36,base_1,microsoft_phi-4-multimodal-instruct,0.031857894687657984,0.379876428535288
LLM(Combined),overall,,,0.0,1.0,-2.89148558396821,4.003963322384459,2.2297100000000003,,base_1,microsoft_phi-4-multimodal-instruct,,1.0
EmpiricalLinear,overall,2.0,84.3203126385902,1.306999922651206,0.7584939086829703,0.6147559162517351,1.2597964103245676,0.1371906666666667,0.99999999992877,base_1,mistralai_mistral-small-3.2-24b-instruct,1.0,0.8689232308102277
Combo_Oracle,overall,0.0,131.05052517366994,1.547800798754473,0.6613063157828586,0.8084995656885949,0.8882132739131343,1.3737159558028605e-15,7.123005487042642e-11,base_1,mistralai_mistral-small-3.2-24b-instruct,0.47169099717002794,0.6126300577553563
Equal,overall,0.0,214.22220677005024,2.042294687628716,0.4103235540210617,0.5500781897549821,1.3614475062196567,-1.0164153935799332,6.196723167888122e-29,base_1,mistralai_mistral-small-3.2-24b-instruct,0.5,0.9390353520519489
Combo_NonOracle,overall,0.0,256.93405105543866,2.354778897976809,0.2160700879970314,0.3630049232704091,1.6199455435211838,-1.3333201253478884,3.291568916017145e-38,base_1,mistralai_mistral-small-3.2-24b-instruct,0.36264603546716273,1.117329993860205
LLM(Combined),overall,,,0.0,1.0,0.4897615750450369,1.4498362636131503,0.4739689438734407,,base_1,mistralai_mistral-small-3.2-24b-instruct,,1.0
Combo_NonOracle,overall,0.0,-209.51044039564465,0.4973963256992101,0.939742936097472,0.9420687484221936,0.4885272945546946,-0.1530460895507428,0.7941929312751032,base_1,anthropic_claude-3.7-sonnet,0.7249346018768185,0.8003711608735166
EmpiricalLinear,overall,2.0,-205.707073073596,0.4970704179459821,0.9398218743989404,0.9426575290819348,0.4860383961294747,-0.1505816926153468,0.1185865124643302,base_1,anthropic_claude-3.7-sonnet,0.7457136654130401,0.7962935125126296
Combo_Oracle,overall,0.0,-205.0926019461307,0.5047752458540725,0.9379418365762296,0.948043109334169,0.4626514781925188,-6.217248937900876e-16,0.0872176914088822,base_1,anthropic_claude-3.7-sonnet,0.778378632670035,0.757977916092337
Equal,overall,0.0,-184.44531016265324,0.5407394628346138,0.9287837746265792,0.9256246012103152,0.5535374787070279,-0.1797233333333333,2.8648516843448876e-06,base_1,anthropic_claude-3.7-sonnet,0.5,0.9068795937463059
LLM(Combined),overall,,,0.0,1.0,0.9095663524546216,0.6103759336125019,-0.0916899999999999,,base_1,anthropic_claude-3.7-sonnet,,1.0
EmpiricalLinear,overall,2.0,388.03254571285,3.597029930747047,-0.6039970426925518,-5.8999013735895085,5.331554083764178,4.502563684219404,0.9999999644700251,base_1,gemma-3-4b-it,0.9829198072789952,0.7850468992515672
Equal,overall,0.0,422.3383239122749,4.08693137354707,-1.0706664674255904,-2.1642804734268117,3.6105208990416697,3.1149016666666665,3.552997483308069e-08,base_1,gemma-3-4b-it,0.5,0.531632651932977
Combo_NonOracle,overall,0.0,473.0980084721374,4.840380636657509,-1.904520793427411,-0.6848087678932484,2.6345575177977376,2.186032401937884,3.3749663426046643e-19,base_1,gemma-3-4b-it,0.1767445093717439,0.3879265178131317
Combo_Oracle,overall,0.0,578.2832416420224,6.873069509295581,-4.856213915409669,0.4866573442050146,1.4542398930203455,-9.000207986294603e-16,4.8706427291951495e-42,base_1,gemma-3-4b-it,0.020407290554277764,0.2141301580828247
LLM(Combined),overall,,,0.0,1.0,-10.195710963258776,6.791382895527734,6.431643333333333,,base_1,gemma-3-4b-it,,1.0
Combo_Oracle,overall,0.0,17.303393711263112,1.0637472701839925,0.66760357056961,0.7585098660388755,1.0009185912077434,7.359192620372468e-16,0.9911163976120514,base_8,google_gemini-2.5-flash-lite,0.4549177400189745,1.1368053991449725
Equal,overall,0.0,26.98681049863053,1.1011790463232831,0.6437988555100442,0.7498323628332151,1.0187429659086369,-0.0771605860822218,0.0078234339988339,base_8,google_gemini-2.5-flash-lite,0.5,1.1570496483520023
EmpiricalLinear,overall,2.0,30.984208701431303,1.1011688140688278,0.6438054751852482,0.7498370631974254,1.0187333953552202,-0.0742842914878527,0.0010601649264939,base_8,google_gemini-2.5-flash-lite,0.5027251325317718,1.1570387784801741
Combo_NonOracle,overall,0.0,56.24802738178571,1.2224851708111273,0.5609978652026673,0.6819683857565093,1.1486407156223026,-0.3959836833516102,3.4626206124941222e-09,base_8,google_gemini-2.5-flash-lite,0.19793247327656055,1.3045825891010552
LLM(Combined),overall,,,0.0,1.0,0.8131353562276863,0.8804660779765526,0.1945766685016253,,base_8,google_gemini-2.5-flash-lite,,1.0
Combo_NonOracle,overall,0.0,-59.39003685313296,0.7775147231886106,0.8133256002041769,0.7628218736336021,1.0169501593313963,-0.4091372330753329,0.4835457740980154,base_8,meta-llama_llama-4-maverick,0.7021405810998177,1.178357999640037
Combo_Oracle,overall,0.0,-58.987947448279826,0.7788405575470664,0.8126884152191887,0.8108052429677888,0.908274037391048,4.553796134903184e-16,0.3954804205304916,base_8,meta-llama_llama-4-maverick,0.5524409693911408,1.0524330696095827
EmpiricalLinear,overall,2.0,-56.61879067141402,0.7734770478590404,0.8152593861883963,0.7661455296215829,1.0097995896735394,-0.3586342884213185,0.120967618240968,base_8,meta-llama_llama-4-maverick,0.7580359898448029,1.1700725090670687
Equal,overall,0.0,-36.85717715555189,0.8554099258762274,0.7740480514126469,0.7268250224054447,1.0913971359901922,-0.5917764660432856,6.1871305250490814e-06,base_8,meta-llama_llama-4-maverick,0.5,1.2646210182255133
LLM(Combined),overall,,,0.0,1.0,0.8291873128176965,0.8630230877560576,-0.2027254237288135,,base_8,meta-llama_llama-4-maverick,,1.0
EmpiricalLinear,overall,2.0,-134.58945341944528,0.6300444889349749,0.8675213189938424,0.8963057901120822,0.6535963691856251,-0.2195248442818657,0.9999868038402288,base_8,openai_gpt-4o-2024-08-06,0.8278826519013318,0.8685955566614867
Combo_Oracle,overall,0.0,-112.11734289666212,0.6881664918729329,0.8419514172957364,0.92122673656205,0.5696679633208592,-1.2316074086508404e-15,1.3189777534015688e-05,base_8,openai_gpt-4o-2024-08-06,0.7852064903400493,0.7570590735218236
Combo_NonOracle,overall,0.0,-96.84998549203254,0.7240945617491708,0.8250176951040533,0.8306348381996946,0.8353037252417107,-0.5281340171369547,6.382237090197124e-09,base_8,openai_gpt-4o-2024-08-06,0.6814882433492198,1.1100751754660978
Equal,overall,0.0,5.279417837747777,1.01775381764616,0.6543082289900335,0.6633839573532858,1.1776053839607448,-0.9107233333333332,4.244776032104595e-31,base_8,openai_gpt-4o-2024-08-06,0.5,1.5649762639951998
LLM(Combined),overall,,,0.0,1.0,0.8625580525923898,0.7524749167469525,-0.2076899999999999,,base_8,openai_gpt-4o-2024-08-06,,1.0
Combo_NonOracle,overall,0.0,-44.12922649166233,0.8492161090977022,0.8268750985880269,0.8650567803879788,0.7535005635484726,-0.3982166820901699,0.8799042858157633,base_8,qwen_qwen2.5-vl-32b-instruct,0.9159122788760451,0.819565795297939
EmpiricalLinear,overall,2.0,-40.146178159799206,0.8491627936245166,0.826896836155635,0.8655094647595957,0.7522356445879582,-0.3954451127904062,0.1200957053513305,base_8,qwen_qwen2.5-vl-32b-instruct,0.9214089038138766,0.8181899710928724
Combo_Oracle,overall,0.0,-7.295547252499682,0.973341243653033,0.7725670713236039,0.9004032886317183,0.6473371729180798,-1.710565845348389e-16,8.832906070892317e-09,base_8,qwen_qwen2.5-vl-32b-instruct,0.9242747084304265,0.7040942377668127
Equal,overall,0.0,30.48170050097547,1.1195145871616512,0.699127423641845,0.7059543835231636,1.1122832631490422,-0.6079325925925925,5.53195312885465e-17,base_8,qwen_qwen2.5-vl-32b-instruct,0.5,1.2098057536498301
LLM(Combined),overall,,,0.0,1.0,0.7990983894846077,0.9193899597463684,-0.4900599214772846,,base_8,qwen_qwen2.5-vl-32b-instruct,,1.0
Combo_Oracle,overall,0.0,-881.4969251007326,0.0529544545048336,0.999322694818329,0.9997106785088072,0.0345241285468782,-8.245256329549496e-16,0.8211119821041162,base_8,GPT-5 Mini,-0.00011631363105747285,0.864873444525009
EmpiricalLinear,overall,2.0,-878.2090844519893,0.0528288968922431,0.9993259028583104,0.9997052827697684,0.03484457253623,0.0041136356354276,0.1586561327269591,base_8,GPT-5 Mini,0.001692007226754833,0.8729009750815505
Combo_NonOracle,overall,0.0,-874.0901257732953,0.0542781377539784,0.9992884109136676,0.9996621616627156,0.0373067007098548,0.0057964583531298,0.0202318851689245,base_8,GPT-5 Mini,0.032325183076934313,0.9345804254837099
Equal,overall,0.0,-468.9948579761768,0.2094403735481396,0.989405018359692,0.989646494160631,0.2065266468677822,0.0314880095740804,2.1913746162177763e-90,base_8,GPT-5 Mini,0.5,5.173755862373256
LLM(Combined),overall,,,0.0,1.0,0.9996132097039782,0.0399181276352391,0.0015918329133333,,base_8,GPT-5 Mini,,1.0
EmpiricalLinear,overall,2.0,351.55792197700424,3.185236073195672,0.2943346898576525,-2.6187044117378284,3.861081177064793,2.664343467410165,0.9999999828603224,base_8,microsoft_phi-4-multimodal-instruct,0.8028018100932766,0.8331137356894865
Equal,overall,0.0,387.3216614220269,3.6366837356314967,0.0801297233729191,-0.1883646395213019,2.212622059343218,1.2978842198341192,1.7139677498949604e-08,base_8,microsoft_phi-4-multimodal-instruct,0.5,0.47742218953545185
Combo_Oracle,overall,0.0,473.7645951318433,4.851147704735238,-0.6368335317786662,0.7760589226329808,0.9605041799921636,2.1789977229976404e-15,2.90507996406127e-27,base_8,microsoft_phi-4-multimodal-instruct,0.036366659629688894,0.20725003926153146
Combo_NonOracle,overall,0.0,495.0962966094131,5.208651477131236,-0.8869748634070496,0.7214865441616183,1.071162767472106,-0.5446126218605775,6.777007565246383e-32,base_8,microsoft_phi-4-multimodal-instruct,0.09171019571496536,0.23112707913035407
LLM(Combined),overall,,,0.0,1.0,-4.213681780220921,4.634518687738781,3.8438566666666665,,base_8,microsoft_phi-4-multimodal-instruct,,1.0
Combo_Oracle,overall,0.0,150.73086399336805,1.652742804073548,0.6100970066183784,0.8782639152207065,0.7081773666720905,7.342274936187702e-16,0.7283098116411418,base_8,mistralai_mistral-small-3.2-24b-instruct,0.6974637696915807,0.5237788593056023
EmpiricalLinear,overall,2.0,152.70299223210768,1.6416086426842746,0.6153326910202039,0.8198433744800111,0.8615043939958186,-0.1382637523103727,0.2716901883588581,base_8,mistralai_mistral-small-3.2-24b-instruct,1.0,0.6371818841011223
Combo_NonOracle,overall,0.0,238.57525817395648,2.2149965824407154,0.2996870771460831,0.5879367405992157,1.3029097208292018,-1.071548362673043,6.125595729835353e-20,base_8,mistralai_mistral-small-3.2-24b-instruct,0.5314295652615142,0.9636520446297893
Equal,overall,0.0,245.8746020844487,2.2695509826970777,0.2647654525096286,0.5489997011680863,1.3630782637350356,-1.13414883294243,1.5926338440999056e-21,base_8,mistralai_mistral-small-3.2-24b-instruct,0.5,1.0081536232631125
LLM(Combined),overall,,,0.0,1.0,0.5562652926146991,1.3520541237784087,0.4166026733046666,,base_8,mistralai_mistral-small-3.2-24b-instruct,,1.0
Combo_Oracle,overall,0.0,-115.35990878866455,0.680768460918426,0.8894597668044462,0.9256089524654212,0.5535957083861133,-1.782278028864918e-15,0.3912863505467416,base_8,anthropic_claude-3.7-sonnet,0.522763268918398,1.0416232737943139
Equal,overall,0.0,-114.8033360159682,0.6820326238531409,0.8890488470261345,0.928455545808083,0.5429006542023441,-0.0829233333333333,0.2962350597446909,base_8,anthropic_claude-3.7-sonnet,0.5,1.021499892807886
Combo_NonOracle,overall,0.0,-114.37448880589744,0.6830082803259842,0.8887311858661209,0.9279956757787208,0.5446426748290086,-0.0876929979259107,0.2390636070722799,base_8,anthropic_claude-3.7-sonnet,0.6130252273122564,1.0247776082971431
EmpiricalLinear,overall,2.0,-112.01328557189674,0.6792874132836794,0.8899402158106018,0.9292995781136708,0.5396887687734215,-0.085126783223846,0.0734149826362875,base_8,anthropic_claude-3.7-sonnet,0.5522144523818171,1.0154565392109445
LLM(Combined),overall,,,0.0,1.0,0.9314354983066272,0.5314740197475946,0.04391,,base_8,anthropic_claude-3.7-sonnet,,1.0
EmpiricalLinear,overall,2.0,379.9626505939363,3.5015608818088375,-0.8992048087708076,-4.333028258753052,4.68726297616938,4.0811737798004435,0.9861068793849104,base_8,gemma-3-4b-it,0.7328374550808204,0.70006044560578
Equal,overall,0.0,388.48740619635544,3.6508427109367503,-1.0645941045464564,-2.692813359572846,3.900417144400498,3.5142766666666665,0.013893025400511,base_8,gemma-3-4b-it,0.5,0.5825420459743297
Combo_NonOracle,overall,0.0,412.268935065943,3.952031630620501,-1.4192974143034438,-1.7798231825730992,3.3840826691136887,3.075884879040358,9.521457869553983e-08,base_8,gemma-3-4b-it,0.3199425860629605,0.5054255400968817
Combo_Oracle,overall,0.0,575.9709624438269,6.8202982880255885,-6.205351562737564,0.6201539812847356,1.2509390991475176,-2.6053233644537005e-15,2.6993541494437917e-43,base_8,gemma-3-4b-it,0.015977861685416466,0.1868324836108488
LLM(Combined),overall,,,0.0,1.0,-9.881851744541542,6.695511802717797,6.531643333333333,,base_8,gemma-3-4b-it,,1.0
EmpiricalLinear,overall,2.0,-109.21101716086466,0.6767977346817377,0.8557333560415301,0.9031258885046616,0.6340299568280517,0.0740977421708614,0.9900341614549822,base,google_gemini-2.5-flash-lite,0.8796364277406591,0.925494538177265
Combo_Oracle,overall,0.0,-100.0085637926532,0.7083215536810256,0.8419810940153173,0.9194492664849716,0.5781501753152697,7.350442094070002e-17,0.0099394607127657,base,google_gemini-2.5-flash-lite,0.7644432628929109,0.8439267320702041
Combo_NonOracle,overall,0.0,-88.14507564399646,0.7378988401796249,0.8285088188109829,0.8987597601395763,0.6481604011131428,-0.0814486727288894,2.6377832241671837e-05,base,google_gemini-2.5-flash-lite,0.6671778868572581,0.9461207702141473
Equal,overall,0.0,-44.83098023286391,0.8567667335334592,0.7688077205095947,0.8660355543814531,0.7455910522956342,-0.2038439449690095,1.0368186225174608e-14,base,google_gemini-2.5-flash-lite,0.5,1.0883404469807838
LLM(Combined),overall,,,0.0,1.0,0.8869006752290949,0.685071527355262,0.1613603599478493,,base,google_gemini-2.5-flash-lite,,1.0
EmpiricalLinear,overall,2.0,-87.76748716404423,0.6907134775592967,0.8452690676061074,0.7706296362746706,0.9594352505164282,-0.3080867735785218,0.9969547755946429,base,meta-llama_llama-4-maverick,0.9987357957148744,1.2406167372635486
Combo_Oracle,overall,0.0,-76.18499941460135,0.7355052666806366,0.8245502087535233,0.8166589400085609,0.8577819200136917,-1.6474277139599096e-15,0.0030448801285135,base,meta-llama_llama-4-maverick,0.7480894203110945,1.1091718866054179
Combo_NonOracle,overall,0.0,-58.0099474542408,0.7914321881473282,0.7968538010111259,0.7404535273624138,1.0205976985229024,-0.549044033195354,3.4427684356161005e-07,base,meta-llama_llama-4-maverick,0.7413577605157753,1.3197040510223463
Equal,overall,0.0,4.578736779766044,1.0186341367474274,0.6634746887607113,0.6445636162527574,1.1943399515178414,-0.7750031151976253,8.829735950021235e-21,base,meta-llama_llama-4-maverick,0.5,1.5443649095006835
LLM(Combined),overall,,,0.0,1.0,0.8509740045998511,0.773353463401334,-0.208516129032258,,base,meta-llama_llama-4-maverick,,1.0
EmpiricalLinear,overall,2.0,-137.9478183469074,0.6230307555925374,0.8878120347726965,0.9198495595033888,0.5746260817582219,-0.2234990959076261,0.9993236414810468,base,openai_gpt-4o-2024-08-06,0.9012426017041892,0.8047929682803383
Combo_Oracle,overall,0.0,-123.35159358269898,0.662872921833595,0.8730046391173183,0.9385269179947616,0.5032396727579737,4.879060118886021e-15,0.0006763573688546,base,openai_gpt-4o-2024-08-06,0.8067284713456865,0.7048126822856676
Combo_NonOracle,overall,0.0,-96.78233470030706,0.7242578653958022,0.8483949248549161,0.8594192421676287,0.7610186809391278,-0.5332361010041891,1.150098310708222e-09,base,openai_gpt-4o-2024-08-06,0.7228569201358097,1.0658452558850025
Equal,overall,0.0,11.289951076605997,1.038350265244505,0.6883873671552265,0.6908974166535389,1.1284535703046596,-0.92019,3.918648287401609e-33,base,openai_gpt-4o-2024-08-06,0.5,1.5804564520170044
LLM(Combined),overall,,,0.0,1.0,0.8762521770778974,0.7140048489564573,-0.1941033333333331,,base,openai_gpt-4o-2024-08-06,,1.0
Combo_NonOracle,overall,0.0,-79.66801052912714,0.7444819246481623,0.8479993286239651,0.7924932867471971,0.9381074685149732,-0.5604927904327789,0.864885706669166,base,qwen_qwen2.5-vl-32b-instruct,0.9691608089971742,0.7502368002259124
EmpiricalLinear,overall,2.0,-75.95505786981137,0.7436908579824245,0.84832218073626,0.796048558585289,0.9300363160946842,-0.5553043469132128,0.1351142933308339,base,qwen_qwen2.5-vl-32b-instruct,0.9566759329441998,0.7437820221016974
Combo_Oracle,overall,0.0,16.806060115052837,1.0642226931493315,0.689399449435264,0.8662843308377132,0.7530566859920558,-1.2631870857957337e-15,9.724795023238005e-22,base,qwen_qwen2.5-vl-32b-instruct,0.8795331745280247,0.602245326307614
Equal,overall,0.0,101.9621583301706,1.4588341997676704,0.4163546062037697,0.5445417700102455,1.3898271610949404,-0.3655197407407407,3.136668904318844e-40,base,qwen_qwen2.5-vl-32b-instruct,0.5,1.1114925711630121
LLM(Combined),overall,,,0.0,1.0,0.6313320149568551,1.2504151598968336,-0.8232274222183851,,base,qwen_qwen2.5-vl-32b-instruct,,1.0
Combo_NonOracle,overall,0.0,-598.4913448318017,0.1360175782899597,0.9956398881962516,0.9999717552547952,0.0107870131518763,0.0010377371043797,0.4845116959551331,base,GPT-5 Mini,0.004040606857331372,0.07971372763710036
Combo_Oracle,overall,0.0,-598.2458357218721,0.1361289356977836,0.9956327460385088,0.999972565835682,0.0106311010291036,-2.877698079828406e-15,0.4285412572355075,base,GPT-5 Mini,0.0008294400683814825,0.0785615702868645
EmpiricalLinear,overall,2.0,-595.0556602411739,0.1357619627270708,0.9956562605681858,0.9999720150374162,0.0107372914804691,0.0009542502083386,0.0869470468093592,base,GPT-5 Mini,0.0,0.07934629508497397
Equal,overall,0.0,-407.4261928354589,0.2571521593753069,0.984415678448768,0.9904490359242936,0.1983608603774697,0.0112852350070639,1.5704845461951038e-42,base,GPT-5 Mini,0.5,1.4658444719927082
LLM(Combined),overall,,,0.0,1.0,0.995555003488496,0.1353219009024966,0.0152347648,,base,GPT-5 Mini,,1.0
EmpiricalLinear,overall,2.0,221.46406201070891,2.064483773833348,0.6525698983124186,-2.230108349626668,3.647883186417684,1.6234093700680885,1.0,base,microsoft_phi-4-multimodal-instruct,0.9548514933867625,0.9371426778858721
